n_threads,tamanho_entrada,t_io,t_processamento,t_total
32,4096,0.992193,3.881005,4.873198
32,4096,1.010712,3.861315,4.872026
32,4096,0.929211,3.893872,4.823083
32,4096,0.963245,3.981548,4.944793
32,8192,6.398832,15.663277,22.062109
32,8192,7.342700,15.472667,22.815367
32,8192,3.639600,15.484401,19.124001
32,8192,3.709999,15.165102,18.875101
32,8192,3.771707,15.458188,19.229895
32,8192,4.015357,15.950585,19.965943
32,8192,4.017688,15.691652,19.709340
32,8192,3.789459,15.921646,19.711105
32,8192,3.535779,15.166494,18.702273
32,8192,3.625723,15.442837,19.068560
